,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
1553,11506351,Male,55,1,8,0,1-2 Year,Yes,61524,124,246
1554,11506352,Female,45,1,28,1,1-2 Year,No,35377,124,248
1555,11506353,Female,37,1,36,0,1-2 Year,Yes,2630,124,113
1556,11506354,Male,38,1,28,0,1-2 Year,Yes,31492,26,240
1557,11506355,Male,26,1,28,0,< 1 Year,Yes,37358,152,74
1558,11506356,Male,21,1,46,1,< 1 Year,No,33533,160,27
1559,11506357,Male,25,1,47,1,< 1 Year,No,35269,160,161
1560,11506358,Male,75,1,28,0,> 2 Years,Yes,32891,124,257
1561,11506359,Female,42,1,28,0,1-2 Year,Yes,47464,124,197
1562,11506360,Male,22,1,18,0,< 1 Year,Yes,2630,156,126
1563,11506361,Female,23,1,2,1,< 1 Year,No,29595,26,257
1564,11506362,Male,23,1,15,1,< 1 Year,No,36206,26,222
1565,11506363,Female,23,1,35,1,< 1 Year,No,35374,152,203
1566,11506364,Male,46,1,30,1,1-2 Year,No,29495,124,186
1567,11506365,Male,24,1,45,1,< 1 Year,No,27467,152,232
1568,11506366,Female,38,1,26,0,1-2 Year,Yes,2630,22,39
1569,11506367,Male,49,1,18,0,1-2 Year,Yes,28349,124,85
1570,11506368,Female,51,1,33,0,1-2 Year,Yes,2630,124,278
1571,11506369,Female,43,1,28,0,1-2 Year,Yes,35888,26,95
1572,11506370,Male,23,1,28,1,< 1 Year,No,43734,152,212
1573,11506371,Male,39,1,27,1,1-2 Year,No,22435,26,158
1574,11506372,Female,24,1,15,0,< 1 Year,No,28883,152,282
1575,11506373,Female,26,1,15,1,< 1 Year,No,42019,152,165
1576,11506374,Male,23,1,28,1,< 1 Year,No,45817,158,119
1577,11506375,Male,27,1,30,1,< 1 Year,No,48132,152,92
1578,11506376,Female,25,1,28,1,< 1 Year,No,51314,152,228
1579,11506377,Male,22,1,28,1,< 1 Year,No,47929,152,80
1580,11506378,Male,24,1,8,1,< 1 Year,No,46418,152,144
1581,11506379,Female,52,1,8,0,1-2 Year,Yes,30289,26,201
1582,11506380,Male,27,1,2,1,< 1 Year,No,29228,152,273
1583,11506381,Male,53,1,28,1,1-2 Year,No,30478,26,251
1584,11506382,Male,52,1,28,0,1-2 Year,Yes,43204,124,92
1585,11506383,Female,23,1,28,1,< 1 Year,No,72987,152,24
1586,11506384,Male,35,1,24,0,1-2 Year,Yes,44146,145,230
1587,11506385,Male,70,1,22,0,1-2 Year,Yes,33254,26,295
1588,11506386,Female,23,1,21,0,< 1 Year,Yes,37254,152,59
1589,11506387,Male,48,1,12,0,1-2 Year,No,2630,26,175
1590,11506388,Male,53,1,40,0,1-2 Year,Yes,2630,124,281
1591,11506389,Male,24,1,22,1,< 1 Year,No,24651,152,76
1592,11506390,Female,28,1,36,1,< 1 Year,No,32844,152,273
1593,11506391,Male,42,1,50,0,1-2 Year,Yes,28574,124,84
1594,11506392,Male,75,1,28,0,1-2 Year,Yes,48365,26,114
1595,11506393,Male,41,1,28,0,1-2 Year,Yes,62636,26,88
1596,11506394,Male,23,1,41,1,< 1 Year,No,29398,152,285
1597,11506395,Female,21,1,41,1,< 1 Year,No,24652,160,222
1598,11506396,Female,53,1,8,1,1-2 Year,No,2630,124,151
1599,11506397,Female,42,1,41,0,1-2 Year,Yes,27343,157,164
1600,11506398,Male,71,1,28,0,1-2 Year,Yes,47956,124,194
1601,11506399,Female,27,1,21,1,< 1 Year,No,25855,152,261
1602,11506400,Female,30,1,33,1,< 1 Year,No,26311,152,267
1603,11506401,Male,70,1,46,0,1-2 Year,Yes,2630,124,263
1604,11506402,Female,23,1,28,1,< 1 Year,No,37255,152,201
1605,11506403,Male,44,1,28,1,1-2 Year,No,27089,26,118
1606,11506404,Male,52,1,28,0,1-2 Year,Yes,34398,124,126
1607,11506405,Female,25,1,29,1,< 1 Year,No,23498,152,235
1608,11506406,Male,22,1,39,1,< 1 Year,No,39377,160,83
1609,11506407,Male,22,1,28,1,< 1 Year,No,47202,152,265
1610,11506408,Female,45,1,46,1,1-2 Year,No,44293,52,127
1611,11506409,Male,21,1,26,0,< 1 Year,Yes,29334,160,79
1612,11506410,Male,60,1,46,1,1-2 Year,No,2630,122,160
1613,11506411,Female,62,1,39,1,1-2 Year,No,32710,26,253
1614,11506412,Male,29,1,28,0,1-2 Year,Yes,44639,154,115
1615,11506413,Male,59,1,47,0,1-2 Year,Yes,2630,16,112
1616,11506414,Female,22,1,28,1,< 1 Year,No,27356,152,232
1617,11506415,Female,24,1,8,1,< 1 Year,No,33456,152,203
1618,11506416,Male,54,1,28,0,1-2 Year,Yes,42302,124,185
1619,11506417,Female,27,1,30,1,< 1 Year,No,28575,152,174
1620,11506418,Male,48,1,38,0,> 2 Years,Yes,29313,124,251
1621,11506419,Female,23,1,28,1,< 1 Year,No,33653,152,255
1622,11506420,Male,65,1,28,1,1-2 Year,No,26194,152,44
1623,11506421,Male,42,1,18,0,1-2 Year,Yes,43711,26,73
1624,11506422,Male,48,1,33,0,1-2 Year,Yes,2630,25,275
1625,11506423,Male,68,1,28,1,1-2 Year,No,38808,26,71
1626,11506424,Male,49,1,8,0,1-2 Year,Yes,48470,26,200
1627,11506425,Male,23,1,28,0,< 1 Year,Yes,27238,152,261
1628,11506426,Female,25,1,14,0,< 1 Year,Yes,29780,152,160
1629,11506427,Female,56,1,28,0,1-2 Year,Yes,56625,122,272
1630,11506428,Female,56,1,14,0,1-2 Year,Yes,36603,3,19
1631,11506429,Female,23,1,15,0,< 1 Year,Yes,48293,26,234
1632,11506430,Female,55,1,28,0,1-2 Year,Yes,43129,124,216
1633,11506431,Female,32,1,3,0,< 1 Year,Yes,36373,26,212
1634,11506432,Male,60,1,28,0,1-2 Year,Yes,41004,61,131
1635,11506433,Male,48,1,28,0,1-2 Year,Yes,44369,122,196
1636,11506434,Male,47,1,28,0,1-2 Year,Yes,47482,124,165
1637,11506435,Male,49,1,23,0,1-2 Year,Yes,27808,26,102
1638,11506436,Male,72,1,28,0,> 2 Years,Yes,47422,26,197
1639,11506437,Male,63,1,48,0,> 2 Years,Yes,2630,124,89
1640,11506438,Female,57,1,9,1,1-2 Year,No,33530,26,220
1641,11506439,Male,44,1,28,0,1-2 Year,Yes,49004,26,34
1642,11506440,Male,59,1,28,1,1-2 Year,No,59081,26,278
1643,11506441,Male,49,1,28,0,1-2 Year,Yes,47155,26,290
1644,11506442,Male,22,1,12,0,< 1 Year,No,34359,152,25
1645,11506443,Female,24,1,46,1,< 1 Year,No,31412,152,117
1646,11506444,Female,79,1,48,1,1-2 Year,No,2630,26,27
1647,11506445,Female,35,1,28,0,1-2 Year,Yes,27946,156,60
1648,11506446,Female,37,1,39,0,1-2 Year,Yes,25997,124,109
1649,11506447,Male,27,1,11,1,< 1 Year,No,2630,152,59
1650,11506448,Female,23,1,10,1,< 1 Year,No,28984,152,281
1651,11506449,Female,44,1,28,1,1-2 Year,No,61495,122,107
1652,11506450,Female,41,1,24,0,1-2 Year,Yes,2630,156,240
1653,11506451,Female,35,1,3,0,1-2 Year,Yes,2630,154,206
1654,11506452,Female,67,1,28,1,1-2 Year,No,61247,122,272
1655,11506453,Male,40,1,46,1,1-2 Year,No,25663,26,136
1656,11506454,Male,40,1,0,1,1-2 Year,No,2630,122,230
1657,11506455,Male,39,1,45,0,1-2 Year,Yes,37295,122,129
1658,11506456,Female,38,1,46,0,1-2 Year,Yes,25362,124,131
1659,11506457,Male,51,1,50,0,1-2 Year,Yes,37015,124,252
1660,11506458,Male,60,1,18,0,1-2 Year,Yes,27797,26,72
1661,11506459,Male,31,1,28,0,< 1 Year,Yes,73067,152,256
1662,11506460,Female,24,1,6,1,< 1 Year,No,22615,152,34
1663,11506461,Female,30,1,28,0,< 1 Year,Yes,36147,154,25
1664,11506462,Female,38,1,48,1,1-2 Year,No,2630,26,259
1665,11506463,Female,50,1,28,0,1-2 Year,Yes,44307,26,59
1666,11506464,Female,72,1,37,0,> 2 Years,Yes,35330,124,174
1667,11506465,Male,24,1,22,1,< 1 Year,No,34221,152,191
1668,11506466,Male,21,1,47,1,< 1 Year,No,36196,152,215
1669,11506467,Female,23,1,8,0,< 1 Year,Yes,44042,152,144
1670,11506468,Male,36,1,8,0,1-2 Year,Yes,50346,124,241
1671,11506469,Female,39,1,6,0,1-2 Year,Yes,33113,26,298
1672,11506470,Female,23,1,6,1,< 1 Year,No,27418,152,95
1673,11506471,Female,26,1,33,1,< 1 Year,No,28362,152,160
1674,11506472,Male,64,1,8,0,1-2 Year,Yes,36395,25,92
1675,11506473,Male,40,1,28,0,1-2 Year,Yes,38452,124,161
1676,11506474,Female,29,1,29,1,< 1 Year,No,2630,152,34
1677,11506475,Female,66,1,30,1,1-2 Year,No,48195,124,73
1678,11506476,Female,72,1,31,0,1-2 Year,Yes,2630,124,72
1679,11506477,Female,55,1,28,0,1-2 Year,Yes,30305,30,71
1680,11506478,Female,60,1,28,0,1-2 Year,Yes,43124,26,24
1681,11506479,Male,60,1,4,1,1-2 Year,No,44454,26,252
1682,11506480,Male,31,1,41,1,< 1 Year,No,35673,152,156
1683,11506481,Male,25,1,39,0,< 1 Year,Yes,35470,152,268
1684,11506482,Male,22,1,46,0,< 1 Year,Yes,23135,152,293
1685,11506483,Male,61,1,28,0,1-2 Year,Yes,39299,13,42
1686,11506484,Female,73,1,28,1,1-2 Year,Yes,46222,26,165
1687,11506485,Female,53,1,30,1,1-2 Year,No,24582,152,74
1688,11506486,Male,26,1,3,0,< 1 Year,Yes,39333,26,257
1689,11506487,Male,27,1,21,1,< 1 Year,No,27362,152,292
1690,11506488,Female,42,1,46,0,1-2 Year,Yes,2630,160,177
1691,11506489,Female,29,1,41,1,< 1 Year,No,48564,152,144
1692,11506490,Male,63,1,1,0,1-2 Year,Yes,2630,26,137
1693,11506491,Female,67,1,18,1,1-2 Year,No,43702,124,116
1694,11506492,Female,59,1,46,0,1-2 Year,Yes,60982,124,129
1695,11506493,Female,21,1,27,1,< 1 Year,No,2630,152,146
1696,11506494,Female,25,1,39,0,< 1 Year,Yes,27750,152,231
1697,11506495,Male,55,1,24,0,1-2 Year,Yes,37002,26,133
1698,11506496,Female,21,1,8,1,< 1 Year,Yes,54770,160,185
1699,11506497,Male,50,1,15,0,> 2 Years,Yes,37827,124,117
1700,11506498,Female,24,1,8,1,< 1 Year,No,31210,152,136
1701,11506499,Male,51,1,28,0,1-2 Year,Yes,33708,125,179
1702,11506500,Female,27,1,8,1,< 1 Year,No,24246,152,103
1703,11506501,Female,25,1,27,1,< 1 Year,No,25502,152,110
1704,11506502,Female,23,1,27,0,< 1 Year,Yes,28381,152,268
1705,11506503,Female,21,1,36,0,< 1 Year,Yes,34866,160,137
1706,11506504,Male,21,1,45,0,< 1 Year,No,39748,154,267
1707,11506505,Female,24,1,34,0,< 1 Year,Yes,2630,152,106
1708,11506506,Female,50,1,28,0,1-2 Year,Yes,49715,26,244
1709,11506507,Female,24,1,46,1,< 1 Year,No,2630,26,36
1710,11506508,Male,35,1,35,0,1-2 Year,Yes,23086,155,92
1711,11506509,Male,55,1,46,0,1-2 Year,Yes,30659,26,227
1712,11506510,Male,23,1,29,1,< 1 Year,No,59744,152,122
1713,11506511,Female,28,1,15,0,< 1 Year,Yes,32807,152,181
1714,11506512,Male,37,1,36,0,1-2 Year,Yes,61681,124,295
1715,11506513,Female,21,1,28,0,< 1 Year,Yes,35510,160,211
1716,11506514,Male,36,1,28,0,1-2 Year,Yes,25216,26,265
1717,11506515,Male,47,1,29,1,1-2 Year,No,2630,26,30
1718,11506516,Female,38,1,28,0,> 2 Years,Yes,2630,26,203
1719,11506517,Male,40,1,28,0,1-2 Year,Yes,64920,124,128
1720,11506518,Male,52,1,28,0,1-2 Year,Yes,39347,124,33
1721,11506519,Male,54,1,28,1,1-2 Year,No,48713,26,54
1722,11506520,Female,22,1,15,0,< 1 Year,No,27120,152,247
1723,11506521,Male,44,1,28,0,1-2 Year,Yes,34405,124,280
1724,11506522,Female,45,1,28,1,1-2 Year,No,37649,26,254
1725,11506523,Male,51,1,23,0,1-2 Year,Yes,26202,26,156
1726,11506524,Female,23,1,8,1,< 1 Year,No,34605,152,18
1727,11506525,Male,39,1,50,0,1-2 Year,Yes,2630,124,271
1728,11506526,Male,21,1,8,1,< 1 Year,No,34354,152,228
1729,11506527,Male,46,1,35,1,1-2 Year,No,24755,124,243
1730,11506528,Female,23,1,14,1,< 1 Year,No,24782,152,131
1731,11506529,Male,45,1,6,0,> 2 Years,Yes,35195,124,249
1732,11506530,Female,66,1,26,0,1-2 Year,No,27781,120,137
1733,11506531,Male,71,1,28,0,1-2 Year,Yes,29069,26,230
1734,11506532,Female,43,1,33,0,1-2 Year,Yes,29179,124,86
1735,11506533,Male,49,1,11,1,1-2 Year,No,45476,26,223
1736,11506534,Male,27,1,45,0,1-2 Year,Yes,2630,156,62
1737,11506535,Female,25,1,5,0,< 1 Year,Yes,27690,152,153
1738,11506536,Male,37,1,31,0,1-2 Year,Yes,2630,155,292
1739,11506537,Male,45,1,8,0,1-2 Year,Yes,46780,152,34
1740,11506538,Female,29,1,30,1,< 1 Year,No,32707,152,78
1741,11506539,Male,33,1,37,0,< 1 Year,Yes,31716,152,187
1742,11506540,Male,65,1,20,1,1-2 Year,No,2630,124,199
1743,11506541,Male,45,1,8,0,> 2 Years,Yes,25509,26,42
1744,11506542,Male,31,1,21,0,< 1 Year,No,35247,152,146
1745,11506543,Male,23,1,29,1,< 1 Year,No,29298,152,161
1746,11506544,Male,58,1,35,0,1-2 Year,Yes,40875,10,116
1747,11506545,Male,26,1,8,1,< 1 Year,No,35806,152,76
1748,11506546,Male,28,1,32,0,< 1 Year,No,2630,152,90
1749,11506547,Female,31,1,28,0,1-2 Year,Yes,41317,156,31
1750,11506548,Male,58,1,41,0,1-2 Year,No,37887,26,19
1751,11506549,Male,47,1,28,0,> 2 Years,Yes,44211,157,139
1752,11506550,Female,47,1,28,1,1-2 Year,No,27672,124,76
1753,11506551,Male,57,1,28,0,1-2 Year,Yes,40224,26,181
1754,11506552,Female,34,1,28,1,1-2 Year,No,40847,24,106
1755,11506553,Female,37,1,7,0,1-2 Year,Yes,2630,26,162
1756,11506554,Male,63,1,29,1,1-2 Year,No,39745,152,256
1757,11506555,Male,24,1,50,1,< 1 Year,No,40892,152,102
1758,11506556,Male,50,1,8,0,> 2 Years,Yes,62625,124,223
1759,11506557,Female,71,1,28,1,1-2 Year,No,2630,13,209
1760,11506558,Male,25,1,6,1,< 1 Year,No,23010,152,249
1761,11506559,Female,45,1,28,0,1-2 Year,Yes,46475,26,133
1762,11506560,Male,58,1,13,0,1-2 Year,No,31997,152,274
1763,11506561,Female,21,1,30,1,< 1 Year,No,28686,160,256
1764,11506562,Male,38,1,33,1,1-2 Year,Yes,47109,124,189
1765,11506563,Female,23,1,8,1,< 1 Year,No,37860,152,209
1766,11506564,Male,45,1,28,0,1-2 Year,Yes,40798,26,178
1767,11506565,Male,56,1,31,1,1-2 Year,No,2630,124,180
1768,11506566,Male,45,1,7,0,1-2 Year,No,2630,124,161
1769,11506567,Male,29,1,33,1,< 1 Year,No,33668,152,59
1770,11506568,Female,32,1,8,0,1-2 Year,Yes,2630,124,77
1771,11506569,Male,51,1,29,0,1-2 Year,Yes,2630,154,160
1772,11506570,Male,42,1,8,0,1-2 Year,Yes,39505,26,11
1773,11506571,Male,37,1,35,0,1-2 Year,Yes,2630,156,119
1774,11506572,Male,52,1,11,0,1-2 Year,Yes,2630,26,281
1775,11506573,Female,23,1,46,1,< 1 Year,No,24380,152,129
1776,11506574,Male,22,1,46,1,< 1 Year,No,27598,152,199
1777,11506575,Female,27,1,35,1,< 1 Year,No,42005,152,111
1778,11506576,Female,28,1,5,0,< 1 Year,Yes,24496,152,287
1779,11506577,Female,25,1,47,1,< 1 Year,No,39422,152,282
1780,11506578,Female,30,1,11,1,< 1 Year,No,30105,152,259
1781,11506579,Female,47,1,20,0,1-2 Year,Yes,2630,124,103
1782,11506580,Female,45,1,28,0,1-2 Year,Yes,47834,122,79
1783,11506581,Male,50,1,31,1,1-2 Year,No,2630,124,217
1784,11506582,Female,64,1,28,1,1-2 Year,Yes,45290,26,292
1785,11506583,Female,46,1,28,1,1-2 Year,No,49145,26,76
1786,11506584,Male,25,1,47,1,< 1 Year,No,29319,152,282
1787,11506585,Male,24,1,46,1,< 1 Year,No,33284,152,30
1788,11506586,Male,44,1,28,0,1-2 Year,Yes,44867,26,189
1789,11506587,Male,44,1,33,0,1-2 Year,Yes,27544,157,215
1790,11506588,Female,22,1,8,1,< 1 Year,No,34164,152,187
1791,11506589,Female,30,1,4,0,< 1 Year,Yes,2630,156,282
1792,11506590,Male,22,1,25,0,< 1 Year,Yes,32808,152,49
1793,11506591,Male,40,1,37,1,1-2 Year,No,31168,14,189
1794,11506592,Female,24,1,50,1,< 1 Year,No,30119,152,86
1795,11506593,Male,32,1,45,0,< 1 Year,No,2630,156,187
1796,11506594,Male,29,1,10,1,< 1 Year,Yes,37508,152,179
1797,11506595,Male,35,1,14,1,1-2 Year,No,25230,152,126
1798,11506596,Female,31,1,8,1,< 1 Year,No,46174,152,219
1799,11506597,Female,38,1,29,1,1-2 Year,No,2630,152,203
1800,11506598,Female,56,1,41,1,1-2 Year,No,2630,124,260
1801,11506599,Female,56,1,30,1,1-2 Year,No,31534,26,177
1802,11506600,Female,24,1,29,1,< 1 Year,No,57586,152,121
1803,11506601,Male,69,1,3,0,1-2 Year,No,26190,26,150
1804,11506602,Male,31,1,8,1,< 1 Year,No,39464,152,282
1805,11506603,Male,35,1,12,1,1-2 Year,No,2630,124,180
1806,11506604,Male,56,1,1,0,1-2 Year,Yes,2630,26,160
1807,11506605,Female,57,1,39,0,1-2 Year,Yes,2630,157,188
1808,11506606,Male,52,1,45,0,1-2 Year,Yes,32041,124,251
1809,11506607,Male,49,1,8,0,1-2 Year,Yes,52314,124,151
1810,11506608,Female,22,1,22,0,< 1 Year,Yes,2630,160,53
1811,11506609,Male,22,1,8,1,< 1 Year,No,45639,152,290
1812,11506610,Male,36,1,34,0,1-2 Year,Yes,2630,156,24
1813,11506611,Male,24,1,8,1,< 1 Year,No,43837,152,165
1814,11506612,Female,22,1,35,1,< 1 Year,No,23708,152,23
1815,11506613,Female,43,1,28,0,1-2 Year,Yes,55855,55,194
1816,11506614,Female,62,1,48,0,1-2 Year,Yes,2630,124,120
1817,11506615,Male,38,1,39,0,1-2 Year,Yes,30641,124,206
1818,11506616,Male,54,1,28,0,1-2 Year,Yes,37164,26,276
1819,11506617,Male,70,1,41,0,1-2 Year,Yes,40557,12,27
1820,11506618,Female,23,1,8,1,< 1 Year,No,32109,151,258
1821,11506619,Male,24,1,10,1,< 1 Year,No,25839,152,158
1822,11506620,Male,66,1,28,0,1-2 Year,Yes,29200,26,62
1823,11506621,Female,24,1,10,1,< 1 Year,No,21257,152,288
1824,11506622,Female,24,1,41,1,< 1 Year,No,24892,152,142
1825,11506623,Male,21,1,41,1,< 1 Year,Yes,2630,152,275
1826,11506624,Male,35,1,35,0,1-2 Year,Yes,37295,124,237
1827,11506625,Male,74,1,30,1,1-2 Year,No,52223,26,153
1828,11506626,Female,24,1,41,1,< 1 Year,No,32957,152,171
1829,11506627,Female,26,1,28,1,< 1 Year,No,47112,152,155
1830,11506628,Male,38,1,28,0,1-2 Year,Yes,29136,124,203
1831,11506629,Male,22,1,34,1,< 1 Year,No,41381,152,94
1832,11506630,Female,30,1,28,1,< 1 Year,No,30668,152,208
1833,11506631,Male,44,1,8,0,1-2 Year,Yes,27152,124,285
1834,11506632,Female,34,1,6,0,1-2 Year,Yes,33815,152,200
1835,11506633,Male,26,1,29,1,< 1 Year,No,48879,152,250
1836,11506634,Male,37,1,28,0,1-2 Year,Yes,37948,61,111
1837,11506635,Female,34,1,37,1,1-2 Year,No,31139,152,57
1838,11506636,Female,22,1,41,0,< 1 Year,Yes,2630,160,130
1839,11506637,Male,23,1,15,0,< 1 Year,No,29292,152,56
1840,11506638,Male,43,1,50,0,1-2 Year,Yes,2630,156,160
1841,11506639,Female,67,1,28,0,> 2 Years,Yes,48732,60,174
1842,11506640,Female,43,1,46,0,> 2 Years,Yes,28127,155,40
1843,11506641,Male,75,1,28,0,1-2 Year,Yes,39008,122,263
1844,11506642,Male,22,1,37,0,< 1 Year,Yes,31192,152,204
1845,11506643,Female,20,1,43,0,1-2 Year,Yes,2630,156,117
1846,11506644,Female,45,1,41,0,1-2 Year,Yes,30403,26,149
1847,11506645,Female,22,1,15,0,< 1 Year,Yes,34164,152,246
1848,11506646,Female,25,1,35,0,< 1 Year,No,2630,152,203
1849,11506647,Male,57,1,7,0,1-2 Year,Yes,37154,26,71
1850,11506648,Male,48,1,28,1,1-2 Year,No,41698,55,111
1851,11506649,Male,47,1,28,0,1-2 Year,Yes,42029,26,246
1852,11506650,Male,66,1,28,0,1-2 Year,Yes,2630,157,253
1853,11506651,Male,31,1,40,1,< 1 Year,No,28990,152,94
1854,11506652,Female,24,1,41,0,< 1 Year,No,34351,152,66
1855,11506653,Female,44,1,15,0,1-2 Year,Yes,54481,14,251
1856,11506654,Female,27,1,8,1,< 1 Year,No,30688,152,228
1857,11506655,Male,25,1,11,1,< 1 Year,No,26469,152,251
1858,11506656,Male,47,1,28,0,1-2 Year,Yes,31206,124,219
1859,11506657,Female,53,1,32,0,1-2 Year,Yes,2630,156,29
1860,11506658,Female,33,1,28,1,1-2 Year,No,39008,125,216
1861,11506659,Female,36,1,50,0,1-2 Year,Yes,31713,124,219
1862,11506660,Male,22,1,33,1,< 1 Year,No,43309,152,109
1863,11506661,Male,55,1,19,1,1-2 Year,No,29550,152,209
1864,11506662,Male,21,1,26,0,< 1 Year,Yes,26720,160,208
1865,11506663,Female,25,1,41,0,< 1 Year,Yes,33197,152,251
1866,11506664,Male,33,1,21,0,< 1 Year,Yes,28502,153,295
1867,11506665,Male,26,1,3,1,< 1 Year,No,26114,160,199
1868,11506666,Female,26,1,8,1,< 1 Year,No,44259,152,226
1869,11506667,Female,21,1,41,0,< 1 Year,Yes,28474,124,277
1870,11506668,Female,25,1,21,0,< 1 Year,Yes,24587,152,190
1871,11506669,Male,23,1,28,1,< 1 Year,No,61771,152,200
1872,11506670,Female,25,1,49,1,< 1 Year,Yes,20607,152,158
1873,11506671,Male,73,1,46,1,1-2 Year,No,22035,26,221
1874,11506672,Male,51,1,28,0,1-2 Year,Yes,28462,152,251
1875,11506673,Male,27,1,30,1,< 1 Year,No,31759,152,187
1876,11506674,Male,30,1,30,0,< 1 Year,Yes,26029,124,167
1877,11506675,Female,69,1,28,1,1-2 Year,Yes,27994,26,195
1878,11506676,Female,54,1,28,0,1-2 Year,Yes,42485,26,158
1879,11506677,Male,28,1,40,0,1-2 Year,Yes,2630,156,27
1880,11506678,Male,29,1,14,1,< 1 Year,No,51675,152,269
1881,11506679,Female,52,1,28,0,1-2 Year,Yes,56248,26,242
1882,11506680,Female,21,1,27,1,< 1 Year,Yes,2630,160,166
1883,11506681,Female,65,1,28,0,1-2 Year,Yes,51234,122,215
1884,11506682,Female,38,1,28,0,1-2 Year,Yes,36322,124,217
1885,11506683,Male,66,1,46,1,1-2 Year,No,44989,122,161
1886,11506684,Female,33,1,3,0,< 1 Year,No,37189,160,24
1887,11506685,Male,46,1,28,0,1-2 Year,Yes,33700,26,134
1888,11506686,Male,23,1,7,0,< 1 Year,Yes,2630,152,195
1889,11506687,Male,40,1,8,0,> 2 Years,Yes,34292,26,27
1890,11506688,Male,25,1,30,1,< 1 Year,No,32451,152,149
1891,11506689,Female,22,1,15,0,< 1 Year,Yes,30991,26,179
1892,11506690,Female,44,1,4,0,1-2 Year,Yes,27133,124,89
1893,11506691,Male,22,1,33,1,< 1 Year,No,32938,152,155
1894,11506692,Female,30,1,13,0,1-2 Year,Yes,19195,26,287
1895,11506693,Male,35,1,7,0,1-2 Year,Yes,33161,26,289
1896,11506694,Male,22,1,8,1,< 1 Year,No,39746,152,215
1897,11506695,Female,42,1,33,1,1-2 Year,No,36991,152,170
1898,11506696,Male,71,1,46,0,1-2 Year,Yes,2630,91,112
1899,11506697,Female,23,1,8,1,< 1 Year,No,39079,152,50
1900,11506698,Male,32,1,28,0,< 1 Year,No,2630,156,203
1901,11506699,Female,52,1,28,0,1-2 Year,Yes,28139,124,20
1902,11506700,Female,21,1,37,0,< 1 Year,Yes,28730,152,228
1903,11506701,Male,61,1,28,1,1-2 Year,No,45193,122,63
1904,11506702,Female,29,1,41,1,< 1 Year,No,96468,152,84
1905,11506703,Male,23,1,28,1,< 1 Year,No,29454,152,126
1906,11506704,Female,24,1,27,0,< 1 Year,Yes,26108,152,121
1907,11506705,Male,28,1,47,0,< 1 Year,Yes,35149,152,213
1908,11506706,Male,22,1,36,1,< 1 Year,No,35463,152,268
1909,11506707,Male,51,1,8,0,1-2 Year,Yes,34334,124,215
1910,11506708,Female,30,1,46,1,1-2 Year,No,32300,157,45
1911,11506709,Male,60,1,11,0,1-2 Year,Yes,38656,124,205
1912,11506710,Male,38,1,29,1,1-2 Year,No,31338,25,169
1913,11506711,Female,63,1,28,1,1-2 Year,Yes,52863,124,130
1914,11506712,Male,25,1,6,1,< 1 Year,No,34809,152,201
1915,11506713,Male,44,1,28,0,1-2 Year,Yes,34335,26,19
1916,11506714,Female,22,1,28,0,< 1 Year,Yes,54599,152,273
1917,11506715,Male,45,1,28,1,1-2 Year,No,51387,52,197
1918,11506716,Male,44,1,41,0,1-2 Year,Yes,2630,26,202
1919,11506717,Female,54,1,8,1,1-2 Year,No,32140,152,127
1920,11506718,Female,44,1,28,0,1-2 Year,Yes,47113,124,152
1921,11506719,Male,31,1,28,1,< 1 Year,No,46879,152,62
1922,11506720,Female,25,1,28,1,< 1 Year,No,51871,152,161
1923,11506721,Male,57,1,28,1,1-2 Year,No,38275,26,281
1924,11506722,Female,44,1,28,0,1-2 Year,Yes,56275,26,149
1925,11506723,Female,64,1,29,0,1-2 Year,Yes,56627,26,135
1926,11506724,Male,63,1,46,0,1-2 Year,Yes,26579,124,270
1927,11506725,Female,46,1,28,0,> 2 Years,Yes,2630,156,256
1928,11506726,Male,42,1,28,0,1-2 Year,Yes,43791,26,128
1929,11506727,Male,41,1,28,0,1-2 Year,Yes,29136,124,292
1930,11506728,Male,30,1,27,0,< 1 Year,Yes,2630,124,262
1931,11506729,Female,23,1,8,0,< 1 Year,Yes,32618,152,186
1932,11506730,Female,21,1,8,1,< 1 Year,Yes,31269,160,290
1933,11506731,Male,27,1,47,1,< 1 Year,No,2630,152,157
1934,11506732,Male,54,1,46,0,1-2 Year,Yes,27691,26,115
1935,11506733,Male,31,1,15,1,< 1 Year,No,40264,26,73
1936,11506734,Male,28,1,10,0,< 1 Year,Yes,27304,152,181
1937,11506735,Female,21,1,8,0,< 1 Year,Yes,26202,160,204
1938,11506736,Male,30,1,8,0,1-2 Year,Yes,2630,26,250
1939,11506737,Male,24,1,9,0,< 1 Year,Yes,28243,152,124
1940,11506738,Male,20,1,42,1,< 1 Year,No,30051,160,28
1941,11506739,Male,51,1,28,0,1-2 Year,Yes,45290,26,10
1942,11506740,Female,23,1,15,1,< 1 Year,No,30379,152,256
1943,11506741,Male,38,1,38,1,1-2 Year,No,29342,26,226
1944,11506742,Female,24,1,9,0,< 1 Year,Yes,53465,152,126
1945,11506743,Female,54,1,0,0,1-2 Year,Yes,2630,152,29
1946,11506744,Female,25,1,50,1,< 1 Year,No,27700,152,145
1947,11506745,Female,22,1,18,1,< 1 Year,No,27373,152,278
1948,11506746,Male,31,1,49,1,< 1 Year,No,35672,152,105
1949,11506747,Male,38,1,4,0,1-2 Year,Yes,33302,124,225
